title,imdb_id
Legacy of Lies,tt6834916
Shutter Island,tt1130884
The Amazing Spider-Man,tt0948470
We Can Be Heroes,tt10600398
Pieces of a Woman,tt11161474
All About the Benjamins,tt0278295
Green Lantern,tt1133985
Sniper: Ghost Shooter,tt5090828
Back to the Outback,tt13575806
CHiPS,tt0075488
LOL Surprise: The Movie,tt15576986
The Twilight Saga: Breaking Dawn - Part 2,tt1673434
Kung Fu Panda 3,tt2267968
Death of Me,tt1830643
Your Place or Mine,tt12823454
Unknown,tt1401152
Crimson Peak,tt2554274
An Unfinished Life,tt0350261
365 Days : This Day,tt12996154
21 Bridges,tt8688634
State of Play,tt0473705
"Pamela, A Love Story",tt18376122
Save the Last Dance,tt0206275
This Is 40,tt1758830
"Lyle, Lyle, Crocodile",tt14668630
Scary Movie 4,tt0362120
The Town,tt0840361
Aileen Wuornos: American Boogeywoman,tt14265992
Memories of a Murderer: The Nilsen Tapes,tt15085784
Operation Varsity Blues: The College Admissions Scandal,tt14111734
Awake,tt10418662
The Volcano: Rescue from Whakaari,tt21439528
Top Gun,tt0092099
The Royal Treatment,tt13989030
It,tt1396484
The Strays,tt16437278
Pokémon the Movie: Secrets of the Jungle,tt11819890
Safe House,tt1599348
Christmas on Mistletoe Farm,tt20561114
Love Hard,tt10752004
The Son,tt14458442
Monster-in-Law,tt0369735
The Ice Road,tt3758814
A Bad Moms Christmas,tt6359956
The Secret Life of Pets 2,tt5113040
Dead Again in Tombstone,tt5794440
The DUFF,tt1666801
The Wrath of God,tt15189534
Your Highness,tt1240982
Coach Carter,tt0393162
Rambo: Last Blood,tt1206885
True Spirit,tt2353868
Against the Ice,tt13873302
The Chronicles of Riddick,tt0296572
I Believe in Santa,tt23722792
Borrego,tt12676006
Poms,tt5125894
Windfall,tt15033192
Barefoot,tt2355495
Fear Street: 1978,tt9701940
The Lord of the Rings: The Fellowship of the Ring,tt0120737
The Witcher: Nightmare of the Wolf,tt11657662
Capturing the Killer Nurse,tt22010586
Brahms: The Boy II,tt9173418
Headspace: Unwind Your Mind,tt14684160
"tick, tick... BOOM!",tt8721424
Senior Year,tt5315212
The Privilege,tt14637290
The Kissing Booth 3,tt12783454
Sharkdog’s Fintastic Halloween,tt15478768
Secret Magic Control Agency,tt13932162
Skater Girl,tt6964940
JUNG_E,tt22352848
Bad Trip,tt9684220
Blade: Trinity,tt0359013
Love Happens,tt0899106
Chupa,tt14923260
Sweet Girl,tt10731768
The Unforgivable,tt11233960
Over the Hedge,tt0327084
300,tt0416449
Restless,tt14465894
Zone 414,tt8545482
Yaksha: Ruthless Operations,tt12663250
Red Notice,tt7991608
Life,tt5442430
Kung Fu Panda 2,tt1302011
Rango,tt1192628
Shania Twain: Not Just a Girl,tt21332486
AKA,tt27197387
Arctic,tt6820256
Mission: Impossible - Ghost Protocol,tt1229238
S.W.A.T.,tt0257076
The Forgotten Battle,tt10521092
Flushed Away,tt0424095
My Little Pony: Make Your Mark,tt18342962
Father Christmas Is Back,tt13103340
17 Again,tt0974661
Halftime,tt19637852
Worth,tt8009744
The Lost Daughter,tt9100054
After Ever Happy,tt13070038
The Hunger Games: Mockingjay - Part 1,tt1951265
Fatherhood,tt4733624
Money Talks,tt0119695
Happy Gilmore,tt0116483
Afterlife of the Party,tt11742798
Red Dot,tt11307814
The Starling,tt21156390
Murder Mystery 2,tt15255288
The Hangover,tt1119646
Side Effects,tt2053463
Carter,tt21237030
Homefront,tt2312718
The Other Guys,tt1386588
Biggie: I Got a Story to Tell,tt14058484
The Christmas Chronicles,tt11057644
Flipped,tt0817177
Black Island,tt12881516
Can You Keep a Secret?,tt8707922
A Jazzman's Blues,tt14307536
Stepmom,tt0120686
Forrest Gump,tt0109830
Open Season,tt0400717
Squared Love,tt13846542
Fear Street: 1994,tt6566576
Final Score,tt5254610
Wendell &amp; Wild,tt5181830
Charlie and the Chocolate Factory,tt0367594
The Adam Project,tt2463208
Where the Crawdads Sing,tt9411972
I Am Vanessa Guillen,tt22440764
Captain Phillips,tt1535109
Four Christmases,tt0369436
The Hangover Part III,tt1951261
The Net,tt0113957
Friends with Benefits,tt1632708
I Came By,tt15083184
How I Became a Superhero,tt10345590
The Takeover,tt18082758
Narvik,tt9737876
Monster,tt13207736
Viking Wolf,tt13051810
Fear Street: 1666,tt9701942
King Arthur: Legend of the Sword,tt1972591
The Weekend Away,tt14817272
Skylines,tt1564585
A Haunted House 2,tt2828996
Do Revenge,tt13327038
Despicable Me 2,tt1690953
We Have a Ghost,tt7798604
The Nice Guys,tt3799694
The Old Ways,tt8593824
Silverton Siege,tt18563148
Contraband,tt1524137
The Mustang,tt5952594
He's All That,tt4590256
Space Sweepers,tt12838766
Riverdance: The Animated Adventure,tt10841088
The Harder They Fall,tt10696784
The Shack,tt2872518
